인증업체코드,인증분야,인증분야명,name,lng,ltd,주소,전화
213,1,위생등급제,미담국수,126.9472771,37.53928167,서울특별시 마포구 삼개로 16 1층 102호 (도화동),
214,1,위생등급제,지중해참치,126.9516201,37.54230728,서울특별시 마포구 새창로 13 (도화동 2층),02-706-3837
215,1,위생등급제,(주)이랜드파크(로운샤브샤브),126.9359986,37.55499311,서울특별시 마포구 신촌로 94 4층 (노고산동 그랜드플라자),
216,1,위생등급제,스튜디오 얌얌(Studio Yum Yum),126.9331185,37.55606551,서울특별시 마포구 신촌로 66 12층 (노고산동 농협중앙회 신촌 복합건물),
217,9,트랜스지방 안심제과점,뚜레쥬르(상계역점),127.0744254,37.65811067,서울특별시 노원구 한글비석로15길 3 (중계동),02-952-1410
218,1,위생등급제,(주)도시의어부,0,0,서울특별시 마포구 월드컵북로44길 39 12층 (상암동),
219,1,위생등급제,진부령황태마을,126.889261,37.58066933,서울특별시 마포구 월드컵북로54길 12 문화콘텐츠센터 지1층 B105호,02-3153-2336
220,6,먹을만큼적당히,원당감자탕,126.8874395,37.5813848,서울특별시 마포구 월드컵북로56길 9 1층103동 (상암동),02-6323-6323
221,6,먹을만큼적당히,산도토리임자탕,127.0401312,37.63963194,서울특별시 도봉구 덕릉로60길 13 (창동),02-903-9928
222,9,트랜스지방 안심제과점,파리바게뜨(화랑대역점),127.0830878,37.62101676,서울특별시 노원구 노원로1길 74 (공릉동 240-236 1층),02-948-0960
223,1,위생등급제,부잣집설렁탕,127.0308204,37.6128502,서울특별시 강북구 도봉로8길 9 (미아동(하천길 5)),02-982-9944
224,4,저염실천음식점,한동길감자탕,127.0700513,37.63917468,서울특별시 노원구 공릉로70길 8-3 (하계동),02-973-5913
225,1,위생등급제,토성,126.8948617,37.57819852,서울특별시 마포구 매봉산로2길 20 (상암동 1층 일부),02-304-2334
226,1,위생등급제,부일관,127.0716212,37.65525449,서울특별시 노원구 노원로26길 119 (상계동),02-952-6634
227,1,위생등급제,지호한방삼계탕 연희점,126.9347969,37.57289345,서울특별시 서대문구 연희로25길 10 (연희동(지하1층~지상1층)),203855758
228,1,위생등급제,호우,126.9179917,37.54984629,서울특별시 마포구 독막로3길 28-20 (서교동 1층),
229,1,위생등급제,본파이어,126.9186535,37.54898179,서울특별시 마포구 독막로5길 24 지1층1층동 (서교동),7044185523
230,4,저염실천음식점,명품장어구이,127.0587016,37.65454084,서울특별시 노원구 노해로75길 14-22 (상계동),02-951-5521
231,1,위생등급제,박대박,127.0581349,37.65440778,서울특별시 노원구 노해로75길 14-12 (상계동),02-951-3775
232,1,위생등급제,동경구락부,127.058933,37.65480742,서울특별시 노원구 노해로75길 14-27 (상계동 2층),02-934-5777
233,4,저염실천음식점,풍미연,127.064813,37.65566928,서울특별시 노원구 노해로85길 7 (상계동),02-936-2315
234,1,위생등급제,블루스카이,126.9174762,37.6108396,서울특별시 은평구 서오릉로 139 8층 (역촌동),02-359-8864
235,1,위생등급제,(원)할머니보쌈 응암점,126.9180014,37.59470503,서울특별시 은평구 응암로 253 1층 (응암동),02-355-3101
236,1,위생등급제,은평감자국,126.9197152,37.59729746,서울특별시 은평구 응암로 287 (응암동),02-389-4458
237,1,위생등급제,금바위감자탕,126.9125696,37.58792928,서울특별시 은평구 증산로 353 1층 (증산동),02-372-3161
238,1,위생등급제,아미산,126.9371416,37.57928818,서울특별시 서대문구 연희로32길 151,02-322-5617
239,1,위생등급제,팔색삼겹살(홍대1호점),126.9228429,37.55112898,서울특별시 마포구 와우산로19길 5 (서교동 1층 지하1층),02-336-6789
240,1,위생등급제,팀 1994,126.9381776,37.55858024,서울특별시 서대문구 명물길 37 (창천동외 8필지(지상2층)),02-3147-0907
241,4,저염실천음식점,명가 쌈밥,126.9303153,37.61065326,서울특별시 은평구 불광로 40-2 (불광동 지상1층),02-358-2343
242,1,위생등급제,좋구먼,126.9261338,37.60147144,서울특별시 은평구 은평로 167 (지상 2345층),02-384-2072
243,1,위생등급제,산해진미,127.029073,37.61623837,서울특별시 강북구 솔샘로68길 19 (미아동(솔샘로68길19)),02-983-5217
244,1,위생등급제,소리개,126.9545995,37.54770725,서울특별시 마포구 마포대로12길 28 (공덕동 1층 일부),
245,1,위생등급제,청운복집,126.9562912,37.54975856,서울특별시 마포구 마포대로14가길 14 (공덕동),02-715-9013
246,1,위생등급제,국보,126.9567448,37.54821622,서울특별시 마포구 마포대로14길 20 지상1층 (공덕동),02-0711-0088
247,4,저염실천음식점,전북콩나물국밥,127.0256651,37.64007205,서울특별시 강북구 한천로139가길 12 (수유동지상1층 (구청1길 8)),02-900-6391
248,4,저염실천음식점,호남 해물탕,127.0249486,37.63885768,서울특별시 강북구 한천로139길 42 (수유동),02-996-7582
249,1,위생등급제,군산해물탕,127.0251434,37.63857292,서울특별시 강북구 한천로139길 41 (수유동),02-990-4176
250,4,저염실천음식점,상하이,127.0394364,37.63703013,서울특별시 도봉구 우이천로4다길 74,02-994-1144
251,1,위생등급제,상하이,127.0394364,37.63703013,서울특별시 도봉구 우이천로4다길 74 (창동1층 지층),02-994-1144
252,6,먹을만큼적당히,상하이,127.0394364,37.63703013,서울특별시 도봉구 우이천로4다길 74 (창동1층 지층),02-994-1144
253,9,트랜스지방 안심제과점,뚜레쥬르 홍제3동점,126.9472939,37.59253774,서울특별시 서대문구 세검정로 54 (홍제동지상1층),02-3216-3366
254,1,위생등급제,마포참숯불갈비,126.9149774,37.58534338,서울특별시 서대문구 응암로 145 (북가좌동40),02-304-7733
255,1,위생등급제,무교동낙지(신촌점),126.9362741,37.5557501,서울특별시 서대문구 신촌로 87-4 (창천동외1필지),02-324-1655
256,1,위생등급제,대게랑찜이랑,126.9264899,37.56643744,서울특별시 서대문구 성산로 325 1층 (연희동),02-306-2161
257,1,위생등급제,장위동유성집,126.9638163,37.56466,서울특별시 서대문구 경기대로 63 (충정로2가6),02-392-4102
258,1,위생등급제,삼보,127.0324793,37.62513203,서울특별시 강북구 오패산로52길 52 (미아동(율곡마을길 32)),02-985-0982
259,1,위생등급제,욕지도,126.9571416,37.55079682,서울특별시 마포구 마포대로16길 13 (아현동 1층),02-313-6007
260,1,위생등급제,마포나룻터,126.9431446,37.53973025,서울특별시 마포구 마포대로1길 16 (용강동 23층),02-715-1255
261,2,채식메뉴음식점,국수나무,127.0420054,37.60375397,서울특별시 성북구 화랑로11길 31 (하월곡동),02-913-5271
262,4,저염실천음식점,배밭고을,127.0554329,37.67227013,서울특별시 노원구 동일로 1611 (상계동),02-938-9500
263,1,위생등급제,이규민달인보쌈집,0,0,서울특별시 노원구 동일로 1598 지하1층 (상계동),02-951-5553
264,9,트랜스지방 안심제과점,파리바게뜨 수락산역점,127.0549703,37.67818437,서울특별시 노원구 동일로 1677 (상계동),02-936-8240
265,1,위생등급제,늘푸른풀,127.0618391,37.6554186,서울특별시 노원구 동일로 1414 롯데백화점 노원점 9층,02-950-2960
266,1,위생등급제,우리수산,127.0808659,37.66956691,서울특별시 노원구 덕릉로 818 101호 (상계동상계6구역37블럭7롯트),02-937-3132
267,1,위생등급제,안시성,127.0798736,37.61937198,서울특별시 노원구 화랑로 475 (공릉동지상12층),02-949-3331
268,1,위생등급제,논골집,127.0656064,37.65582021,서울특별시 노원구 노해로 517-3 1 2층 (상계동),02-930-0080
269,1,위생등급제,설담재,127.0659101,37.65576237,서울특별시 노원구 노해로 521 (상계동정일빌딩 1층),02-934-0069
270,1,위생등급제,한화호텔앤드리조트(주)연세프라자,126.9429316,37.56380482,서울특별시 서대문구 연세로  50(신촌동(연세프라자3층 동문회관)),
271,1,위생등급제,VIPS 신촌현대 U-Plex,126.9365585,37.55673775,서울특별시 서대문구 연세로 13 11층 (창천동 신촌현대백화점 U-Plex),02-3145-1997
272,1,위생등급제,선은가,126.9294781,37.56643206,서울특별시 서대문구 연희맛로 14 (연희동),02-325-4748
273,1,위생등급제,육정성,126.9291112,37.56664447,서울특별시 서대문구 연희맛로 15  (연희동)1~2층,02-323-1109
274,1,위생등급제,샤브앤샐러드바연희직영점,126.9305232,37.56727961,서울특별시 서대문구 연희맛로 28 (연희동),02-3143-0000
275,1,위생등급제,청송면옥,126.9287814,37.56589465,서울특별시 서대문구 연희맛로 6 (연희동),02-334-3545
276,4,저염실천음식점,삼부자생고기,126.9304071,37.57038978,서울특별시 서대문구 증가로 25 (연희동),02-325-2029
277,1,위생등급제,함흥냉면(돼지갈비삼겹살),126.9626231,37.5605691,서울특별시 서대문구 충정로 13 (충정로3가지층16호16-1호(지하1층)),02-364-9293
278,1,위생등급제,명동면옥,126.9622838,37.56011129,서울특별시 서대문구 충정로  7 구세군빌딩 지하2층(충정로3가),02-939-9632
279,1,위생등급제,인삼갈비,126.9346771,37.58045453,서울특별시 서대문구 모래내로 342 (홍은동(지상1층)),02-394-0934
280,1,위생등급제,강수사,126.9342051,37.57136503,서울특별시 서대문구 연희로 157 (연희동 12층),02-3141-4848
281,1,위생등급제,오계절 남원추어탕,126.9359085,37.58095255,서울특별시 서대문구 연희로 267 (홍은동),02-391-3441
282,1,위생등급제,부대나라 보쌈장군,127.0256322,37.63684653,서울특별시 강북구 오패산로77길 18,02-902-0022
283,1,위생등급제,양산박,126.9468027,37.53810295,서울특별시 마포구 마포대로4길  37,02-711-0888
284,4,저염실천음식점,김용희 참치,127.0752664,37.62003092,서울특별시 노원구 동일로176길 3 (공릉동),02-979-4042
285,1,위생등급제,장수해물칼국수,127.070846,37.62655681,서울특별시 노원구 동일로191가길 33 (공릉동),
286,9,트랜스지방 안심제과점,뚜레쥬르(공릉),127.0769006,37.62741796,서울특별시 노원구 동일로192길 77 (공릉동 동신@상가 101호 106호),02-978-1317
287,4,저염실천음식점,조인마루 뼈다귀,127.0391522,37.63943045,서울특별시 도봉구 덕릉로 246 (창동),02-904-3700
288,9,트랜스지방 안심제과점,파리바게트,127.0395558,37.63995289,서울특별시 도봉구 덕릉로 252-1 지상12층 (창동),02-905-8033
289,9,트랜스지방 안심제과점,파리바게뜨(방학중앙점),127.0426389,37.66598661,서울특별시 도봉구 도봉로 689 (방학동),02-3494-0810
290,4,저염실천음식점,청어진동태찜,127.0447152,37.66592457,서울특별시 도봉구 도봉로 150길28,02-955-1554
291,1,위생등급제,뉴욕바닷가재,127.0435145,37.66712873,서울특별시 도봉구 도봉로 704 1층 (방학동),02-954-1006
292,1,위생등급제,동해수산,127.041808,37.66384617,서울특별시 도봉구 도봉로 663-8 (방학동),02-3491-8500
293,5,건강음식점,장수옥설렁탕(캠페인 참여),127.0442455,37.67644098,서울특별시 도봉구 도봉로 805,02-3494-6980
294,10,안심마트,롯데쇼핑(주)롯데슈퍼공릉점,127.0794874,37.6226194,서울특별시 노원구 공릉로 144 (공릉동 238-53),02-978-3552
295,4,저염실천음식점,미송샤브샤브,127.0681064,37.65340416,서울특별시 노원구 노원로 412 (상계동),02-939-8833
296,1,위생등급제,미송샤브샤브,127.0681064,37.65340416,서울특별시 노원구 노원로 412 1층 (상계동),02-939-8833
297,1,위생등급제,대게나라,127.0684686,37.65782597,서울특별시 노원구 상계로 122,02-932-9966
298,10,안심마트,건영마트,127.0649164,37.63910915,서울특별시 노원구 섬밭로 258 (중계동),02-977-9339
299,6,먹을만큼적당히,진영삼계탕,127.0749346,37.66410368,서울특별시 노원구 수락산로 8 1층 (상계동),
300,9,트랜스지방 안심제과점,파리바게뜨(상계보람점),127.0664389,37.66421689,서울특별시 노원구 한글비석로 463 (상계동 456-16(1층104.105호)202호),02-936-0936
301,1,위생등급제,마루샤브상계점,127.0730755,37.65911341,서울특별시 노원구 한글비석로 383 지하71호 (중계동 삼창프라자),
302,1,위생등급제,최고집,126.922104,37.55647321,서울특별시 마포구 월드컵북로2길 25 1층 (동교동),
303,1,위생등급제,BS수산,126.910884,37.45162791,서울특별시 금천구 탑골로 14 지상1층 (시흥동),02-809-5988
304,1,위생등급제,황고집바지락칼국수,126.8405846,37.5403283,서울특별시 강서구 강서로31길 10 1층 (화곡동 1동),02-2691-3455
305,10,안심마트,롯데쇼핑(주) 롯데슈퍼 발산점,126.8306125,37.55287073,서울특별시 강서구 강서로45길 174 (내발산동(지하1층)),02-2667-6071
306,9,트랜스지방 안심제과점,파리바게트(신정갈산점),126.8649596,37.50885967,서울특별시 양천구 목동남로 48 (신정동),02-6347-6926
307,6,먹을만큼적당히,넓은들두부골,126.8519752,37.52269793,서울특별시 양천구 중앙로 296 (신정동),02-2693-8584
308,6,먹을만큼적당히,우리순대국,126.8336433,37.53959072,서울특별시 양천구 화곡로 104 (신월동),02-2608-5002
309,1,위생등급제,삿뽀로목동점(주)덕용푸드시스템,126.8705293,37.51904004,서울특별시 양천구 목동동로 150 (신정동지상1층),02-2644-3366
310,1,위생등급제,신의주찹쌀순대목동점,126.8794973,37.53590186,서울특별시 양천구 목동동로 385 (목동 벽산미라지타워 108호),02-2642-7730
311,6,먹을만큼적당히,락감,126.8646337,37.52399975,서울특별시 양천구 목동로 173 (신정동),02-2695-3171
312,6,먹을만큼적당히,신선설농탕,126.8653062,37.51740518,서울특별시 양천구 목동서로 349 (신정동107108호),02-2650-8868
313,1,위생등급제,궁삼계탕,126.8653062,37.51740518,서울특별시 양천구 목동서로 349 (신정동센트럴프라자 216호 지상2층),02-2650-8007
314,1,위생등급제,들깨이야기,126.8623132,37.5161151,서울특별시 양천구 목동서로 377 (신정동이스타빌 3차 에이 111호 111가호(목동서로377)),02-2061-9911
315,2,채식메뉴음식점,씨제이푸드빌(주)빕스목동cbs점,126.8749934,37.52823146,서울특별시 양천구 목동서로 159-1 지하1층지상12층 (목동 기독교방송국),02-2652-1997
316,9,트랜스지방 안심제과점,파리바게뜨 목1동점,126.8706179,37.52801772,서울특별시 양천구 목동서로 213 (목동세신비젼프라자 101호102호),02-712-0753
